sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
EFCAB8,-137.70296336517677,5.928463037178638,-1.2944428581833611,-3.948507063068768,-0.30641348478656094,-6.628186003597613,-2.014537873418865,0.8660639658943345,-1.9786875031900142,-0.9447895429088337,-0.3666721315311881,0.7691371206345761,3.05480829506408,-1.6138830871171892,0.7345999305115449,-1.285722373129757,-3.1524088081801738,1.7938715586417913,1.2176609518264148,0.710516046396777,-0.31372818877135994,-0.05698197326639177,0.5713896617374864,-0.8259743371561108,-0.3046341380241234,0.06314455361979672,-1.4512210350782986,-0.7707424872264501,1.2961400852931872,-2.0414172652924005,1.555264565383368,-2.161012336588331,-1.0154943121051487,-2.047000152633811,-0.520109143099075,0.7129340789922203,1.3906597936155287,-0.03857601552716323,0.6053508884683869,0.14791798685443178,-0.1844624207092388,-0.4051502086457552,-0.2665777441061449,-0.18666371218056116,0.538715137650375,0.6165949556649302,-0.2307559004551572,1.7672736605117667,-0.35385521472961534,1.0627092261463282
SRP14P1,-101.21284956036723,-2.6083109060913423,2.341182559994674,1.4163295273080296,1.958053608181539,-8.750438693448945,2.5543610719435783,-1.9930994234289525,4.737774987600365,3.0140532604505577,2.1315345258690805,3.753791614290589,-7.715834325588362,5.362976678488805,2.5961883775920933,-2.161589290052509,0.7273689040973654,2.899066526856466,-3.281493306099961,-2.368943876600802,3.756695393290853,0.769797119442751,2.445608831095026,2.224549749146112,-0.33854112323744767,-2.826623160364067,0.09596872323663075,-0.9874357536611259,-0.4159062630575631,3.7842561557700014,-0.6054986031374796,-1.8240379073413433,2.8050043727608225,-0.027706901122530016,-0.4022699879919372,0.17509601170410632,0.9489796625556413,-0.42280761405289186,1.2365938466916484,-0.3216612982366875,0.32481086952470517,-0.021580435655957474,-1.5913801925781266,0.024330987868898247,0.8886142358478416,-0.22776817752916362,0.7966918386509846,0.8121331275114342,-0.7472848927195632,-1.7922263871234745
LOC391343,-149.40244193534534,3.5130169421487163,0.8512126505524357,-2.604550721215776,0.6296701804636314,-4.05862106678188,-0.015765103869189744,-1.1538209234368624,1.3132468088690807,-1.7152795588492162,-0.24695627860052316,2.6061544114522133,-0.7750204870520748,2.661236334715062,-0.18500213695390785,-0.08615155437444026,-0.37943054661524167,0.5614263587507593,0.5988643747845698,0.968385926664903,-0.22977069975482947,0.0016875084734656143,-1.1994754524511608,0.3673205289248229,0.09660305396879851,0.397873580378337,0.08202539045003474,0.7366644038345382,-0.014862514219009226,-0.7622724518060539,-0.44293382290768396,-0.5997369029089552,-0.03719903587357462,-0.3587852947678621,0.19081104098316037,1.0648264525447564,1.5292319631165951,0.9446074833582828,1.331501351462884,0.8640403754623378,0.42389935973682324,-0.3524374959224972,0.5121397506522656,-0.2345223779199798,0.18232386415102422,-0.4221863423744292,0.345681239046638,0.9904583892149613,-0.5631316593979376,-1.0217588644481232
TRIM75P,-150.24893442882083,3.1587957664299164,0.8048434946235673,-3.2401952604547546,-0.4481804286952868,-3.9194938480681514,-1.9427202579645169,0.37116507818399913,1.206405432631997,-1.1700418673832722,0.9026421835257665,2.3241172772039023,-0.11356910483676814,1.5288211681903485,-1.2898133886604404,-0.2302701747161845,0.4035101731030499,0.09360323003600086,0.9867426364650054,1.500193802325869,0.16735910763556988,1.5883425567499372,-0.7269953124441676,0.3005583123991277,0.9443761203430818,0.46565784438951296,0.3610469851021436,1.4097665608796746,0.38828920997393174,0.20312577546703453,-1.297308547804087,0.6564741193653199,-0.27088924719428437,1.471033155096887,-0.5093292713228721,0.3607976168324784,-1.0759359891174647,-0.6641495165947112,-0.6938313604175786,0.5951286517196874,-0.7142983405664017,0.7344504365370366,-0.8792610289305648,-0.3358326534092591,0.05069208203502449,0.47037781556230085,0.44003438745528484,-0.31360490754526266,0.6110690533387506,-0.6813230271708743
SPATA31B1P,-152.88780326704097,3.2126081720794035,1.0360426170333021,-1.4459615054215649,1.0098592901892949,-3.205173979402151,0.3494790252642487,-0.2562097730730174,1.71526674459524,-1.196686966939648,0.5285428372784551,2.529992805966868,-2.8449331103908646,2.3496276897225186,-0.884343790060348,1.2988394728732142,0.15159998719750573,-0.08665306386330777,-0.6924458797917675,-0.09777534398426349,-0.683144684517001,-0.7800611579379669,-0.12840318469372217,0.551491499991216,-1.001767582835157,-0.1788303093522284,0.42670497564233284,0.6664818781190418,0.09135635776273207,0.2654413186007273,-1.0410053222877018,-0.06434766185879137,-0.06592269621696574,0.9607158913579027,-0.3561085789681283,-0.15998192761386504,-0.02930040166530004,-0.3919104959899448,-0.18962822412981487,0.5445425694281308,-0.519604931532786,0.1456541687574975,-0.11798839463471403,0.0975357611392705,0.07380504510783557,0.10959225529688155,-0.24474345142149637,0.3422949413295504,-0.34436491883907416,-0.10591121614455623
REXO1L6P,-152.92163013029895,3.1795300425328765,1.0470223832238232,-1.48039714314521,0.9249105395506533,-3.3102084441820177,0.3068344428688559,-0.2842119269686047,1.76805315706999,-1.1164325139898597,0.5507829188719242,2.4964814624379024,-2.9055111433253553,2.3347211082062573,-0.8697785828566517,1.3575146645261553,0.19119126218007482,-0.0988091340048386,-0.729354381840635,-0.13453324396112265,-0.6134986881309823,-0.7347933042881309,-0.07199818725676056,0.5846468479443329,-1.0045914955035702,-0.1866700318173109,0.4061164506655591,0.6307122008734058,0.11173433819773589,0.3439363520782463,-1.0295699120961945,-0.01440934703817456,-0.008842520147774906,1.000701818601243,-0.36291742126486487,-0.1930217596806163,0.024665888017934432,-0.38074022711935496,-0.20905947583164497,0.5581527131467199,-0.4954642200930896,0.14676659579160484,-0.11795182235361713,0.10538370247047726,0.10421549696343914,0.13896530965550613,-0.28332518318664157,0.33805736705115697,-0.3538176693849516,-0.10423376156032693
SDR16C6P,-152.8999738934908,3.1761182732402773,1.0427178729885809,-1.3696565124965532,1.0595571316728474,-3.265492979812207,0.3714006096382112,-0.3445924659370632,1.7649843565131056,-1.136894556853394,0.5888816346472497,2.501988999514988,-2.9073216195935516,2.453453354168932,-0.8978152434712006,1.3331153230255859,0.179710975044947,-0.13078717940573778,-0.7342943171531054,-0.13823180285927353,-0.6981452114762863,-0.7622366650100442,-0.1389566979919447,0.5664393262094697,-1.0490163789304179,-0.1999423683051944,0.4349785943638098,0.6253680091607982,0.09879144873446839,0.3441931622424487,-1.0381917403806076,-0.04559031886466323,-0.019785845904101377,1.0107243083288284,-0.36635872157056865,-0.217976773868131,0.04035303429718593,-0.381632694675505,-0.2140535396493235,0.5876500130178601,-0.49484709946160055,0.17371061604137578,-0.03498703936332413,0.07159833022035827,0.09252398291559942,0.12753366696687926,-0.2610906206339968,0.2948556608637035,-0.3608487568489063,-0.09986297721579758
LOC553137,-115.00374395877843,-0.14523471046602657,50.72842117356261,-2.4015425235453165,-9.584428492197649,9.622643960751658,9.388391704464496,11.364691785700346,11.633795749714308,-16.197338107080373,4.729077232193744,-8.404658475198184,-0.4780972375338553,-3.9320294100504247,5.56539286695101,-1.5205841142505043,-3.5099377832995042,-4.840266277885105,4.48626303422997,7.267470687743015,-1.3751825882246482,-3.500714050536757,3.5808982366349618,-3.9248746615630417,6.809895153350844,-3.1807259499915985,8.324303643895261,2.3501549514438613,-3.4076557613672844,0.5776621279899015,-0.45471408393407886,-1.251043470201539,3.2554317514974973,1.4219706090585278,-1.22169180786996,1.6323156507214192,1.8460285637957645,-1.1479041069305551,-2.8555796456436653,-2.786905465599265,-2.624611561360756,-0.40442826192805237,1.13646509790307,0.03400942786043045,-0.13710708461979407,-2.557822898039885,-2.4222557787497374,2.7303156086638922,-1.8425350510675347,2.4762861047558506
KIAA1618,60.56497157585466,6.296901787191411,0.3452308400525164,2.3807049029362948,-14.275450809831181,1.590158610126381,-10.564306141507428,2.9771726930451314,9.513704473121823,-3.1457954541509694,-4.8629709380998545,-2.482100073559257,0.808592594694154,-0.9370972506919658,0.8180509033379024,3.753852527899825,1.9036708688480097,-5.2712158701332195,4.88840713813149,3.301746457777114,-2.2784247098759356,-3.1153053094822636,-1.9147864858574042,-0.9931460223223011,-3.8230566891377746,1.1662242363911994,-0.01698523990304889,0.2999977395487488,-3.4057854853301537,-1.0458641922887522,-1.102725818695311,-0.7472785783369092,-1.2224254199247175,-2.934007121710951,-1.329365043342249,-0.9102211498345051,0.653965071187373,-0.06474935832818123,2.4304200617846003,-0.25738104933826733,-2.174948621366331,0.1118109525743628,-1.654034104151863,0.913276952846574,2.961294877029141,-0.04612201675260667,-0.040732454650197036,-0.3064831898078622,-0.2661901380773952,-1.85592768765454
LOC645851,-78.16872981478447,-4.084923724135134,-7.706478480190982,-3.7699857496630207,-6.8657413837131465,-3.5775712443099534,-15.334882115766076,4.508673926103915,6.522260858773468,-0.2791882783911128,-5.617422233320866,-4.753703305516416,5.654815627578731,-3.088934228032241,6.657754029303934,-0.005969621413105108,-9.392187607236728,0.23573916632174913,5.751521924660257,3.0494373417142593,-0.4898888813397464,-1.8397473127615163,-2.1632872932761975,0.5467576858492472,0.7710781486670583,-2.3617329521056583,-6.116537483318722,-1.8186509049081465,-0.18252927273184041,-3.9861114419874757,0.20065822657489368,0.4106154110177227,1.481595425236616,-1.4934147655369678,2.303711575580441,-0.232742770976785,1.9091139046093077,-2.854425145581204,-1.2658553659904226,1.4962218499783841,-0.18272452757303145,1.4756333296868722,3.125205368649769,-0.8646864115006231,0.13766917829785116,2.3134483791205267,-0.7352774396170865,-2.527544505430641,1.7254299721299529,-0.8047832482776962
